,4402949,25452769,4402950,25451491,25451497,25451493,25451496,448689,25452642,4402955,451555,448696,451182,25453847
10913,22.83877160191962,25.418996796565313,24.680724134666225,51.744858725409586,23.87318155029525,25.450123636594192,50.51684180743923,3.891844128815608,7.1495015438515495,3.089405837981719,35.87186758427618,47.134492492700915,47.95759983132913,35.13876523616204
10914,9.706644372819097,9.958627643317087,10.264287732765663,27.01603374923895,6.652811481107518,9.978578997279682,24.83470735999967,14.076216955183222,13.59621581114863,22.409603869220817,10.449593613666659,14.341145926177454,22.09075376776113,5.725368847615216
10915,13.95574506409876,13.890741594870532,14.300840167417341,24.4714093909843,7.90795338482616,13.906726316441569,14.274789585507818,27.15337475847066,27.285411738727337,28.432604582122753,11.94991302168706,12.271597110759002,12.40472159179471,1.870326994027426
10916,9.89343443930175,11.41639376208706,11.172694243593941,39.91837700387019,8.154077835412552,11.442179185288103,38.2808189127128,4.784457531072831,6.555354853634627,5.6479232369215095,25.26676647819193,34.9028713319817,35.62830932456932,22.285533640669527
10917,10.114891202291954,11.240171857709736,11.215328695350008,35.51472863135827,4.778357480393597,11.26602547697373,33.48025307684917,8.598981181667488,9.862653250880484,9.449097736626234,22.36125372549405,30.141425789105263,30.748426956784126,11.072338153005349
10918,2.907144941146815,4.6206959404481776,4.123157459399837,34.68834198013064,13.630632191513323,4.640716337402083,34.26779182397729,10.174600962387318,5.420709071766254,10.794141608944896,11.99612172309787,30.99537761545782,32.03501432391767,23.31531769788103
10919,75.33457288802224,77.33516010680837,77.36790007916024,87.81043226835085,39.31425658503245,77.38273818931832,82.96830176905789,47.55410054968627,55.873381762205156,47.7533725012738,80.41494860387216,80.14988802891871,79.80368997442775,49.4642137703127
10920,86.41518324975793,88.62728412006449,88.55902917808913,100.86939782044315,48.77185131661533,88.67572934309285,96.07928844981272,54.77656509995297,79.40543587259073,54.77771181291702,92.69339739448046,93.1885940286623,92.88215824035937,59.703382806579086
10921,56.12734247810636,57.25620513367375,57.48366375213689,75.74441810400114,34.62175838769851,57.29132662324723,56.48829679316465,47.468714279188156,54.53973861437189,48.016735896246814,57.40412569743707,54.648913949231286,54.17270046496344,41.3408139731216
10922,6.597037767914068,5.054693330064597,5.683953750809194,13.98023753525283,24.297544473972373,5.044299197984059,14.17928145327174,28.122166817181892,22.252329750394583,29.256205579753505,2.6700132873544224,12.188541397448553,12.994054103356447,11.729950272064654
Atmosphere,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0
